#Log file generated from the gvl1to2.py converter
#Original log file: geneve-cologny.gvsl
0,0$GVGNSVER,2,0,0
#58515$GVGPSC,3,11.111111,124.000000,35
000058515,0$GVGNSC,000058515,11.111111,0,124.000000,0X05
#59519$GVGPSP,3,46.200893,6.144921,0
000059519,0$GVGNSP,000059519,46.200893,6.144921,0,0X03
#59519$GVGPSC,3,11.111111,124.000000,35
000059519,0$GVGNSC,000059519,11.111111,0,124.000000,0X05
#60549$GVGPSP,3,46.200844,6.145029,0
000060549,0$GVGNSP,000060549,46.200844,6.145029,0,0X03
#60549$GVGPSC,3,11.111111,124.000000,35
000060549,0$GVGNSC,000060549,11.111111,0,124.000000,0X05
#61552$GVGPSP,3,46.200788,6.145145,0
000061552,0$GVGNSP,000061552,46.200788,6.145145,0,0X03
#61552$GVGPSC,3,11.111111,124.000000,35
000061552,0$GVGNSC,000061552,11.111111,0,124.000000,0X05
#62561$GVGPSP,3,46.200738,6.145253,0
000062561,0$GVGNSP,000062561,46.200738,6.145253,0,0X03
#62561$GVGPSC,3,11.111111,124.000000,35
000062561,0$GVGNSC,000062561,11.111111,0,124.000000,0X05
#63564$GVGPSP,3,46.200688,6.145361,0
000063564,0$GVGNSP,000063564,46.200688,6.145361,0,0X03
#63564$GVGPSC,3,11.111111,124.000000,35
000063564,0$GVGNSC,000063564,11.111111,0,124.000000,0X05
#64567$GVGPSP,3,46.200638,6.145469,0
000064567,0$GVGNSP,000064567,46.200638,6.145469,0,0X03
#64567$GVGPSC,3,11.111111,124.000000,35
000064567,0$GVGNSC,000064567,11.111111,0,124.000000,0X05
#65572$GVGPSP,3,46.200582,6.145577,0
000065572,0$GVGNSP,000065572,46.200582,6.145577,0,0X03
#65572$GVGPSC,3,11.111111,124.000000,35
000065572,0$GVGNSC,000065572,11.111111,0,124.000000,0X05
#66585$GVGPSP,3,46.200526,6.145694,0
000066585,0$GVGNSP,000066585,46.200526,6.145694,0,0X03
#66585$GVGPSC,3,11.111111,124.000000,35
000066585,0$GVGNSC,000066585,11.111111,0,124.000000,0X05
#67595$GVGPSP,3,46.200476,6.145811,0
000067595,0$GVGNSP,000067595,46.200476,6.145811,0,0X03
#67595$GVGPSC,3,11.111111,124.000000,35
000067595,0$GVGNSC,000067595,11.111111,0,124.000000,0X05
#68620$GVGPSP,3,46.200427,6.145919,0
000068620,0$GVGNSP,000068620,46.200427,6.145919,0,0X03
#68620$GVGPSC,3,11.111111,124.000000,35
000068620,0$GVGNSC,000068620,11.111111,0,124.000000,0X05
#69622$GVGPSP,3,46.200371,6.146018,0
000069622,0$GVGNSP,000069622,46.200371,6.146018,0,0X03
#69622$GVGPSC,3,11.111111,124.000000,35
000069622,0$GVGNSC,000069622,11.111111,0,124.000000,0X05
#70623$GVGPSP,3,46.200321,6.146135,0
000070623,0$GVGNSP,000070623,46.200321,6.146135,0,0X03
#70623$GVGPSC,3,11.111111,124.000000,35
000070623,0$GVGNSC,000070623,11.111111,0,124.000000,0X05
#71630$GVGPSP,3,46.200265,6.146243,0
000071630,0$GVGNSP,000071630,46.200265,6.146243,0,0X03
#71630$GVGPSC,3,11.111111,124.000000,35
000071630,0$GVGNSC,000071630,11.111111,0,124.000000,0X05
#72633$GVGPSP,3,46.200215,6.146360,0
000072633,0$GVGNSP,000072633,46.200215,6.146360,0,0X03
